ADAIR,ADAMS,ALLAMAKEE,APPANOOSE,AUDUBON,BENTON,BLACK HAWK,BOONE,BREMER,BUCHANAN,BUENA VISTA,BUTLER,CALHOUN,CARROLL,CASS,CEDAR,CERRO GORDO,CHEROKEE,CHICKASAW,CLARKE,CLAY,CLAYTON,CLINTON,CRAWFORD,DALLAS,DAVIS,DECATUR,DELAWARE,DES MOINES,DICKINSON,DUBUQUE,EL PASO,EMMET,FAYETTE,FLOYD,FRANKLIN,FREMONT,GREENE,GRUNDY,GUTHRIE,HAMILTON,HANCOCK,HARDIN,HARRISON,HENRY,HOWARD,HUMBOLDT,IDA,IOWA,JACKSON,JASPER,JEFFERSON,JOHNSON,JONES,KEOKUK,KOSSUTH,LEE,LINN,LOUISA,LUCAS,LYON,MADISON,MAHASKA,MARION,MARSHALL,MILLS,MITCHELL,MONONA,MONROE,MONTGOMERY,MUSCATINE,O'BRIEN,OSCEOLA,PAGE,PALO ALTO,PLYMOUTH,POCAHONTAS,POLK,POTTAWATTAMIE,POWESHIEK,RINGGOLD,SAC,SCOTT,SHELBY,SIOUX,STORY,TAMA,TAYLOR,UNION,VAN BUREN,WAPELLO,WARREN,WASHINGTON,WAYNE,WEBSTER,WINNEBAGO,WINNESHIEK,WOODBURY,WORTH,WRIGHT,m_sin,m_cos,t
40232.18,17974.5,56066.51,88824.52,19424.74,115557.92,1615914.9,194780.19,233121.7,106990.67,180147.75,38199.46,38450.5,200306.1,172592.52,76978.74,781112.8,69099.37,66427.16,86722.7,201902.98,47645.83,380402.75,170924.48,800322.2,17056.0,19186.59,107224.73,388924.06,319553.72,882953.06,32.14,107380.12,112561.89,114841.11,58157.91,11270.74,86970.79,32741.19,53571.67,89449.82,51374.69,207892.77,70024.93,149162.48,63114.95,81473.76,43285.57,172227.02,117315.88,255419.39,124564.67,1665338.1,137291.5,30448.77,200842.6,343339.72,2811081.0,28346.04,50261.38,63349.98,118314.86,194200.31,318222.28,349765.6,72793.33,36544.29,42404.55,27255.67,71991.31,397235.03,138535.31,22690.55,109367.16,89466.88,165141.8,20646.76,7164817.5,1125125.0,139560.39,11759.06,48077.11,2066427.0,85015.74,212614.1,1058069.5,79180.05,13961.73,142574.0,19825.92,366792.75,422152.72,204702.14,31621.09,315351.44,94253.55,121520.96,1083653.6,27225.24,110385.6,0.8660254,-0.5,99
46036.33,19902.21,100980.95,111177.01,21285.61,186032.14,1601455.0,242102.0,204779.9,125525.0,186093.95,37101.62,44031.5,222333.03,169545.5,100613.75,713185.75,74085.04,50738.04,88635.49,196355.16,82120.44,427311.4,168498.38,906341.9,13046.51,24165.36,105845.55,545948.44,544640.94,891580.7,32.14,65587.6,86248.25,152539.16,47417.06,1811.41,57098.15,27884.01,68054.69,103868.14,44486.63,216667.02,71943.86,144226.2,82308.48,89631.04,55610.3,182750.73,105569.47,210263.64,115736.59,1736574.5,174949.6,24908.12,168089.95,298041.06,2774568.8,26701.67,55784.9,64602.58,138845.38,148864.12,266547.3,357775.84,67896.56,37977.9,58815.55,69193.82,96666.37,305438.12,124364.05,30057.99,169792.05,92862.69,186927.27,54064.1,6622884.0,1135267.5,174282.77,24407.15,57979.12,2366583.0,87868.87,178289.69,902016.3,73028.1,13704.68,126010.46,17161.63,293505.8,397738.25,188698.6,21139.33,444369.78,80296.07,169415.02,888602.1,34855.95,71601.6,0.5,-0.8660254,100
31266.61,19944.38,86663.05,91122.23,22953.17,121251.82,2161079.2,189180.53,267208.75,143098.4,198570.69,49505.79,43230.9,277628.88,112009.26,82982.66,720720.94,97046.05,61507.55,64954.66,187176.88,72974.37,564427.5,129289.58,1181377.1,15188.62,16928.41,124558.32,392190.88,569866.8,1028605.1,32.14,57585.99,137633.95,162789.44,89689.1,9627.85,57028.46,29318.96,71396.45,108540.91,47623.58,218425.81,91573.79,122202.95,163203.28,76540.01,57359.19,164997.36,133175.02,259176.4,116900.63,2055501.2,148806.81,21795.95,237020.4,352324.97,3116724.8,23776.27,52226.19,100111.13,105964.61,133155.84,250970.03,459996.3,82859.92,67283.17,64914.4,40982.27,70157.86,448443.88,161996.19,37458.27,139353.53,79530.4,207850.9,37671.06,7751465.5,1050390.5,186048.45,13782.19,96011.49,2893951.8,115386.06,217446.03,818133.44,108319.54,16171.63,110671.59,24952.57,304827.97,316889.94,185139.02,15810.78,362846.34,81659.24,142618.27,1266253.1,50059.93,81210.23,1.2246469e-16,-1.0,101
38113.15,23574.05,175331.58,101053.35,17032.23,110335.35,1737188.1,205714.84,172754.7,116918.62,169790.73,31711.33,29586.92,251650.38,127730.46,66923.7,846423.94,69767.78,49343.27,72749.24,186158.52,74102.9,409904.53,163082.64,734308.5,14173.73,15813.63,105104.81,420045.3,732301.25,1011942.25,32.14,61755.15,112051.53,122828.25,49656.2,3035.35,80599.51,23975.56,60686.58,94430.44,59049.08,180204.75,56411.62,136213.62,73231.52,127758.87,44318.42,129741.81,83606.47,224229.44,127760.09,1909991.4,152881.03,26647.3,230855.98,426386.44,3165929.8,25082.63,65556.76,69388.63,117574.79,162046.06,266658.66,289832.5,80255.97,34605.1,46711.44,46546.68,101606.95,313891.44,143153.92,23947.64,141560.88,125715.86,176518.27,32436.19,7751147.0,1337102.4,149705.23,12959.22,60932.13,2404890.5,89952.59,166653.34,968971.1,64069.38,13226.2,142404.78,22044.73,353174.5,409985.97,252902.73,18760.41,380097.78,88407.34,127096.1,1054146.1,25779.52,70385.34,-0.5,-0.8660254,102
39579.28,17560.1,105784.64,102435.53,23017.06,112368.36,1758047.0,218968.1,177380.53,107833.18,187538.4,43235.97,48780.03,298490.6,179711.89,84008.34,731923.06,82556.42,46647.88,75920.78,165838.34,74186.15,538056.25,117886.29,868734.44,14384.68,21559.98,114303.34,369518.9,577931.3,1089561.0,32.14,43767.92,162022.95,122260.05,54103.23,2752.9,51568.29,27961.74,60991.74,76588.59,40042.94,210225.7,74765.11,136644.12,96386.87,101462.83,53506.63,145552.88,135355.7,193520.8,93706.47,2059131.4,143523.45,21062.98,183180.19,410236.47,2680356.0,19812.54,36562.71,96517.64,99738.06,132960.3,247511.02,319750.22,60132.86,53871.92,51949.21,46798.49,70173.09,409949.53,126791.92,24768.57,119380.52,84267.44,155274.52,35503.78,7620704.5,1119406.1,154207.69,15758.56,94807.81,2689610.0,73877.39,163127.11,1095319.1,62338.46,15130.5,118056.73,17975.28,257591.38,312602.84,207008.1,15251.22,334285.2,79367.18,124572.25,1065500.0,41564.03,78305.46,-0.8660254,-0.5,103
38159.75,20364.25,85965.58,73340.03,21959.57,111587.24,2002850.4,177495.81,218988.52,144345.61,195956.31,41782.0,25915.33,241558.2,137486.6,86277.77,688777.6,80941.96,59689.09,53033.86,209513.45,55570.19,437916.12,163804.3,1001154.25,11030.26,19829.37,115657.89,365011.7,521542.12,1075208.8,32.14,109208.57,144292.94,130557.63,41102.93,10660.945,71880.79,24071.53,42591.95,86128.93,58019.97,168145.61,74186.45,101222.13,101723.51,74505.88,55594.5,110996.34,118492.2,284352.0,129654.14,2354451.2,146544.92,33401.58,176770.11,356063.16,2696161.8,27649.57,54943.12,86302.26,87881.72,185111.31,306764.7,447262.84,90071.57,50044.72,62719.97,37173.38,74219.6,344979.1,157428.02,27986.21,122970.03,85463.94,230275.48,47376.46,8377226.5,1513843.4,191126.56,9262.05,56430.9,2740101.8,111965.68,237932.33,1255492.4,85249.1,7923.2,106672.15,27645.77,354533.44,372227.62,221754.34,29317.01,335116.53,99739.11,300382.12,1535532.9,27107.41,84896.71,-1.0,-1.8369701e-16,104
46148.94,17773.29,125917.68,111292.68,23911.89,130066.04,2004992.4,228637.23,219321.27,117251.38,188245.94,30987.15,31625.57,253590.6,170167.69,65633.66,913023.75,64307.33,56479.22,98174.48,178404.02,80720.81,484743.2,136767.4,1035652.7,12985.16,21571.51,100489.43,459645.4,306765.06,988014.75,32.14,59976.29,105339.23,127178.99,40679.93,18568.99,75891.38,24151.21,63437.21,116992.91,45924.31,174150.83,59258.72,168756.44,72398.23,106195.59,54893.37,127351.55,96233.87,214971.64,127026.53,2218331.8,168416.55,28167.15,187865.64,360671.2,3404830.0,24763.43,64621.21,101551.21,116052.66,162426.94,263374.22,322762.94,82996.65,37336.47,47472.02,60292.79,89261.67,392184.7,116436.36,26608.29,165371.06,61517.65,169938.69,37879.67,9400734.0,1165978.5,180795.12,19323.9,72812.89,2653677.8,147786.94,210739.4,1225920.5,79907.14,20543.27,161702.1,20103.89,346973.88,412417.44,267395.5,15680.07,425664.4,72176.34,175357.11,998896.56,33140.42,63754.79,-0.8660254,0.5,105
33329.36,15344.33,79723.02,85402.69,18545.61,132744.9,1829463.5,171354.14,211077.33,119362.7,216120.3,46244.69,40709.25,226396.19,155051.81,85794.34,694801.8,82105.12,53026.69,80865.92,156518.27,42591.37,544233.0,111188.59,690379.4,9355.21,18065.19,92937.84,349561.3,262661.1,1033555.8,32.14,47395.9,150386.47,126319.64,74106.78,2470.98,74802.99,37779.43,49914.57,85276.56,44266.78,221036.66,76879.24,148266.94,83652.09,92024.45,47947.34,127404.03,129446.47,205826.88,115113.0,1690665.8,132592.95,21415.97,149173.52,370355.47,2768555.8,18544.28,49639.73,71556.29,92626.88,158008.31,261970.06,367213.5,59853.18,50421.82,53122.9,34846.72,81542.11,426191.25,132978.75,29028.03,147115.77,71555.76,168155.19,34459.3,6730717.0,1081500.0,151136.12,9975.25,67379.13,2523253.2,79629.86,160389.97,1071882.5,74402.48,13949.49,128020.97,21944.4,297273.78,324644.53,217980.92,22515.39,373849.0,79585.79,141596.73,1060234.1,50796.86,70820.06,-0.5,0.8660254,106
44618.25,19174.54,85314.49,106226.77,31581.09,136988.27,2341323.0,280019.5,265888.44,149336.36,157572.55,41358.45,30566.42,287032.03,222845.67,104852.54,870359.25,66285.87,61919.71,142844.56,203296.2,59599.44,536546.4,229356.38,1155314.9,13782.45,17192.93,141522.7,518754.56,361688.84,985504.94,32.14,83177.41,139211.44,174418.66,100392.84,4757.91,119253.52,27763.01,59092.35,121714.15,61078.77,210577.8,79828.29,179533.55,115139.31,108750.19,73044.23,166941.86,148594.06,284041.28,188755.9,2368436.0,168294.83,26884.09,239337.28,460890.9,3262779.8,25155.88,67488.39,103776.21,154587.61,194398.69,342064.6,438001.06,84794.33,54923.18,62211.32,49160.64,107947.44,378266.28,189835.55,36272.14,167811.34,114852.3,281445.88,38739.0,8913448.0,1474295.2,228444.92,13413.04,64235.54,2996036.5,102844.9,259513.56,1326236.1,107928.65,20707.91,162534.89,21281.24,471326.03,461365.72,287900.1,19741.08,479043.84,90082.12,188036.73,1447597.1,40921.42,86552.75,-2.4492937e-16,1.0,107
46988.73,20793.83,65221.1,71738.57,25545.51,133921.69,1560004.5,171947.84,155180.2,84114.98,150310.67,34737.43,33437.58,331392.75,100210.12,78759.15,547349.56,61909.01,37945.18,102603.38,162358.56,53979.96,452917.38,131859.39,682681.44,16244.35,14925.04,77617.67,347410.25,366448.84,923644.4,32.14,65121.34,98305.12,126308.18,82520.99,8905.32,53544.68,25232.72,45534.37,78734.17,46532.16,174344.69,57146.57,91707.25,80966.69,65375.13,51742.64,93159.11,80505.92,193810.73,92985.05,1442921.5,118605.62,23211.2,147353.1,267774.66,2734953.0,21658.21,62723.91,84291.03,83444.69,128324.39,209019.97,334580.7,70063.12,39697.87,53519.43,50784.12,62942.52,323614.8,116667.67,29719.18,123915.64,71472.13,146766.94,32374.1,6201049.0,1077583.8,127546.89,15860.35,63353.21,2054455.4,58382.6,158184.03,865599.0,79832.99,9566.32,126314.41,20347.24,286267.0,242903.9,179850.44,18893.56,306783.1,88097.45,105239.66,1040593.1,27846.05,74127.79,0.5,0.8660254,108
40948.43,15704.03,73937.01,62417.94,20452.61,126459.79,1731583.5,169213.31,189145.78,137406.02,173391.23,32511.23,32682.13,210442.67,103735.93,56846.1,655331.6,68998.33,50118.82,70373.23,176864.84,47679.01,496964.88,121458.79,645296.1,13241.33,19426.51,94497.98,323241.03,305983.84,868613.4,32.14,51403.32,102520.45,115170.81,78999.74,1245.82,35594.69,29530.9,43134.65,103500.75,43435.53,165826.58,61701.84,114446.32,96668.58,97091.17,67507.08,116756.19,88394.07,200034.98,76326.23,1720112.4,126657.84,27838.47,179392.02,318982.6,2468569.2,26710.01,52575.17,84836.3,83389.62,126335.85,221402.84,317959.3,63281.31,41644.57,43786.37,41302.68,84661.58,333906.3,101914.66,24402.62,114315.92,105696.36,142000.36,31646.72,6612892.5,1098746.5,138061.2,50639.78,64413.3,2040992.2,73880.11,173334.52,1033621.2,75774.94,12625.34,131960.73,17558.94,297047.66,268330.44,197941.84,16841.93,369786.84,80468.75,111053.63,938058.8,28989.12,70237.47,0.8660254,0.5,109
34989.95,15762.99,76870.79,82569.64,28904.94,118056.85,1884168.5,165234.98,215188.36,129703.05,199175.8,44544.18,27078.97,258348.16,135848.11,78855.79,610458.1,81917.24,55632.71,107787.28,173917.84,63845.89,629194.0,152674.38,939436.75,7303.32,15152.72,121153.53,378802.22,383936.78,955035.0,32.14,64742.23,157002.44,126672.7,90841.13,8471.08,65745.82,32593.28,46963.35,89093.12,51496.0,208256.0,84772.46,165886.55,126060.19,79464.9,66006.67,145254.94,122668.46,301702.0,125082.6,2372352.8,128897.85,28502.09,188652.94,427398.6,3116597.2,19916.98,50593.14,102947.53,106538.94,182511.19,281547.66,462033.12,63540.81,53589.88,59605.38,44782.68,59250.66,465057.94,136944.75,30960.24,127464.87,84423.17,222465.58,31923.51,8232137.0,1449050.4,170080.67,17146.7,83771.21,2977280.0,112675.33,211180.42,1111625.9,75265.33,12538.82,111009.93,20154.59,313292.75,375814.0,230574.75,25256.9,367783.56,102511.9,136898.62,1209000.4,43094.55,86958.22,1.0,6.123234e-17,110
37104.97,21681.41,76801.89,96791.04,24664.08,149633.64,2034619.2,191677.48,192675.23,106239.21,148592.88,41101.14,38024.31,253700.92,127825.29,70934.72,767491.1,67544.8,46903.19,78269.27,152075.86,77424.81,535750.9,150921.3,696358.6,11699.85,19990.35,98397.34,414219.47,360604.47,1191805.1,32.14,50402.27,135067.69,117983.26,71352.1,11556.57,46900.32,28314.07,52166.59,93215.71,54416.18,172137.12,62544.52,114706.08,98889.24,88545.01,49032.5,117098.94,101637.85,219837.03,96234.15,1876567.4,167564.73,25974.29,158334.56,320373.6,2922073.0,22583.62,62832.3,81314.0,78070.41,144819.06,277257.4,339310.9,85186.09,46961.88,49449.47,47160.11,81663.47,388563.0,128479.69,25791.95,133342.1,77129.23,158597.44,38520.49,8674634.0,1315787.5,134034.8,12441.12,60564.67,2271550.8,67437.66,160923.45,1108875.2,66656.81,16793.71,124894.21,24261.84,387877.66,345993.53,172004.97,12805.04,399618.97,97813.61,160671.31,1217001.9,38615.85,62280.65,0.8660254,-0.5,111
35935.3,19608.49,100329.71,96846.57,21103.99,131939.97,1810246.9,202172.47,216016.06,117946.33,194624.9,33223.41,36091.65,221090.05,118316.84,90960.33,653874.44,86714.21,39432.55,119400.63,166024.44,59656.94,491621.9,186617.05,905321.06,8949.26,20773.05,127801.02,351207.56,590727.7,1020518.06,32.14,78600.0,144588.44,146130.02,67779.29,4017.99,53927.59,23946.22,60480.44,83855.12,56327.93,176234.95,70668.26,155508.02,91799.93,89736.82,61855.62,121253.12,122047.01,213665.69,181464.34,1821409.9,139746.81,29976.9,202409.94,348381.1,3030031.2,20899.87,60367.05,77717.44,94981.88,150860.53,271440.03,322524.16,64913.07,50485.25,55220.65,36752.12,71639.21,351406.03,127087.06,27329.16,126380.61,66475.93,204171.67,37390.04,7644352.5,1241295.5,186407.8,20097.6,70756.0,2287401.0,79890.43,203698.4,959251.8,74424.89,15317.49,119655.42,19932.32,318419.06,292422.5,218408.73,23968.76,388162.78,107842.96,129877.8,1088996.1,31420.42,68676.47,0.5,-0.8660254,112
37859.25,16126.54,87404.07,98382.42,27756.21,143332.47,1995300.6,177897.05,230650.1,116237.71,214111.16,47453.02,47078.95,286811.62,115259.12,95222.09,774729.5,91093.03,53589.83,81782.69,202600.52,118580.98,781584.6,158704.2,1142706.8,10576.3,19210.85,160446.23,339157.62,962002.06,1012454.7,32.14,76523.26,187279.7,135575.67,70414.06,4770.03,63439.37,29797.87,63923.94,85794.63,54443.55,233147.61,85084.85,120284.5,121828.38,69267.04,66919.2,140081.1,144457.88,288155.2,126387.73,2416842.5,147486.89,32147.85,239960.12,451329.62,3331591.2,21076.73,67598.52,116760.87,120878.05,160474.17,271093.12,421403.44,68930.57,57679.27,72378.96,42316.97,80237.47,454612.97,149022.2,31670.47,121616.82,103854.35,206030.98,33809.8,8759145.0,1224076.6,196750.86,19941.4,91274.09,3078691.0,98432.82,190492.84,978623.56,100765.99,13152.87,113111.33,26352.96,291349.0,388794.03,218088.67,18337.07,344904.06,105154.27,153448.05,1310636.6,51768.38,83254.97,1.2246469e-16,-1.0,113
42493.52,16724.25,102924.57,110934.66,20042.38,144659.31,2030061.0,224031.94,178029.34,108968.91,166594.88,34759.6,32900.51,194034.97,171036.9,77770.03,851920.6,75228.97,46751.47,74863.3,155111.05,88011.46,524795.56,116937.91,947133.5,12412.85,16282.96,105086.54,428931.56,743564.1,961824.4,32.14,64953.68,121949.73,116275.46,54772.72,10504.5,62156.41,34042.77,71820.76,113517.91,53250.92,221331.58,53974.32,124069.54,85427.65,100442.35,59364.21,113568.08,120345.01,214011.16,113876.95,1802221.1,171315.31,18141.12,124587.08,326382.88,2994284.8,25349.78,63292.72,79516.51,79323.16,127930.83,317065.4,347952.7,76651.48,34608.65,50312.33,40704.25,102935.09,316380.16,144919.25,28086.07,133859.47,112584.84,201626.23,35632.05,8412207.0,1436306.9,144953.27,17258.02,73441.96,2207706.0,85590.6,162485.44,1031092.9,61728.59,13418.63,118242.28,17011.63,348759.03,312779.6,215187.27,19168.74,400894.9,85537.35,167696.73,1282030.2,33486.2,59440.85,-0.5,-0.8660254,114
34078.27,17544.13,87501.45,82037.72,32087.22,130188.05,1992545.4,163287.23,210203.45,126881.75,188041.64,43229.8,37627.24,294572.56,121933.11,94019.59,662220.8,79291.99,64670.61,97364.23,190856.16,84244.15,655350.7,147509.17,857294.2,7994.78,19945.14,207645.64,364949.34,619906.6,1094732.2,32.14,49149.61,152865.36,143928.44,71456.63,7929.63,60732.74,30005.44,46645.19,83959.48,57029.71,213127.27,74119.69,119195.08,119287.29,78888.81,57888.95,127570.04,194965.0,248273.62,102880.33,2315462.8,124219.98,26190.45,155134.69,368669.38,3081884.8,15298.54,51469.17,98612.9,116233.24,138691.34,276510.06,420807.97,66617.23,48814.72,71473.04,42379.69,69245.89,397970.25,134370.48,33056.57,112715.78,68799.17,209485.84,32921.02,8456143.0,1225391.1,180158.06,14667.08,84661.11,2767551.5,91913.1,212078.67,1071011.1,89894.44,15610.11,102176.29,18347.08,266887.84,353626.34,202179.69,27178.23,344301.0,84118.37,153330.78,1290802.6,41562.17,81620.74,-0.8660254,-0.5,115
37799.57,15746.01,96092.2,85536.59,19955.07,133483.1,1984141.2,182136.7,211355.22,112595.64,144735.89,32733.58,23609.94,223267.23,138269.02,67704.71,968973.56,66964.02,51882.14,80523.16,208350.8,80150.84,570373.0,161083.4,829362.25,12827.1,14429.44,101949.86,319291.47,550152.94,928725.0,32.14,74260.74,125763.56,105103.36,46592.28,12655.07,64221.52,26434.75,41924.29,81434.43,58191.66,173804.52,67338.56,177152.64,94932.78,75241.97,54377.99,118776.37,124967.64,253613.67,154217.52,2145479.5,134705.28,27607.21,194327.3,375231.47,2944913.0,17126.85,49418.45,80986.9,91325.84,187105.97,281597.9,369133.97,59833.41,49733.99,52150.17,40319.42,70168.43,309995.03,141868.6,24889.52,132265.98,87522.89,187760.81,36437.3,8588489.0,1278227.4,195014.44,18201.28,58623.03,2480832.5,85805.24,203402.17,1458755.5,59307.81,9888.56,108329.73,26414.63,312855.4,371475.4,194352.23,25172.58,356941.88,85812.69,137078.98,1196179.6,30102.24,78786.4,-1.0,-1.8369701e-16,116
46512.82,19030.75,112020.66,91719.51,19167.55,134718.25,2000119.4,257201.3,244178.9,88088.26,363728.5,36657.03,28186.59,219658.77,159579.6,73300.36,803575.75,75253.18,42906.24,83122.16,166137.6,105750.51,693262.1,121729.92,1246856.1,12166.03,23999.56,126307.44,454730.8,278856.22,1010400.0,32.14,56715.31,122928.8,152117.75,50170.61,10529.5,68780.86,29266.33,68410.71,100234.38,37597.04,207172.0,53046.11,153119.34,82317.91,95373.76,48092.95,124839.75,99753.8,249845.94,117052.42,2331454.2,169034.22,21083.0,160399.61,338544.6,3238087.8,24710.58,72606.9,77728.2,127340.42,124950.46,267695.84,347847.5,70848.33,33799.15,52501.72,38954.61,103005.76,417115.6,132976.62,20675.62,176912.78,63368.22,149769.4,36794.67,9751646.0,1414794.9,179579.19,18176.5,61965.99,2519815.5,132668.27,191518.75,1065053.6,83351.22,14951.65,136076.05,13526.13,333753.78,409026.12,176718.83,16733.66,439108.8,71723.67,163602.19,1121167.9,34119.76,72290.44,-0.8660254,0.5,117
35610.1,16126.41,111812.35,108925.36,25388.77,160856.81,2070023.4,200713.3,226502.88,234647.03,212443.97,45451.46,34032.27,304345.0,123623.71,92355.27,790891.25,83635.19,72568.4,110866.73,171105.3,58917.12,760311.0,189691.67,1419425.4,12381.34,19361.25,171151.6,390967.22,293508.28,1157181.5,32.14,61718.33,191288.27,175273.19,79503.86,6774.95,75892.15,43855.33,46705.72,89330.18,53276.44,220928.55,84472.04,125523.84,149959.12,88929.35,73180.88,121582.58,152229.98,226322.55,103787.12,2243388.5,135960.83,25066.63,172955.4,388868.75,3296051.0,20168.84,57448.79,128970.11,112391.48,153805.19,265372.0,431084.94,65773.58,44817.41,68382.36,76288.27,99892.99,418664.78,144921.7,34197.03,112637.31,85851.93,234597.64,35789.08,7902783.5,1261923.6,180012.75,25640.38,81121.15,2844735.2,89078.66,363386.3,1188154.0,96611.06,15939.18,105107.31,21484.95,344930.6,386805.8,181990.73,13315.44,406987.0,86988.95,151893.73,1378043.1,43783.79,63673.28,-0.5,0.8660254,118
53274.22,20709.02,100391.44,119228.77,23020.02,123266.9,2469556.2,248668.81,230604.86,138677.28,221130.2,44207.92,31316.63,306120.88,179841.12,89935.28,812284.2,90820.61,49418.48,113691.77,266688.25,101309.08,794584.3,185393.27,1218308.2,14523.76,23118.15,138629.86,489765.6,408769.3,1251689.4,32.14,84817.23,133443.34,138036.52,68585.32,17667.62,68785.07,28491.48,57146.88,133061.27,60809.96,240291.73,80197.25,179918.55,108777.66,111673.04,68207.43,138307.38,136426.19,331116.78,155514.58,2247345.0,172205.62,30993.27,208977.58,451531.03,3570555.2,30125.43,68143.7,93061.6,107474.44,200454.62,366436.7,436406.2,91713.5,45192.92,61408.87,46262.13,113446.21,396194.62,167537.36,24274.58,152439.67,110946.53,222008.45,49800.13,9792092.0,1735238.2,201504.16,30750.7,76207.59,2836939.8,108955.4,220717.98,1259380.0,77943.33,21806.25,159813.0,23003.39,439308.84,424009.12,293219.0,22671.84,442084.72,84176.66,219024.7,1521134.1,36667.38,99063.32,-2.4492937e-16,1.0,119
29407.85,14367.39,66073.09,58785.81,16866.9,99540.0,1375726.9,146653.42,157184.34,83732.29,155917.31,43269.76,57610.84,176210.98,95306.57,69043.96,595172.06,76704.9,34686.48,72936.4,147593.05,59828.07,577746.94,91908.34,787803.2,14684.66,16923.49,96119.8,284342.72,383989.78,840583.2,32.14,41006.57,101584.76,102960.32,56263.24,8537.27,59147.26,40621.64,39385.21,70705.5,34904.4,184242.48,61554.36,114217.55,80317.88,67862.68,55515.24,101385.18,114932.97,197366.97,95406.24,1492596.4,107413.06,21162.53,145315.31,295496.0,2417884.2,17947.91,55094.89,80522.71,67740.01,130978.27,213304.55,286855.66,62821.54,36345.39,51714.85,33046.61,55734.03,289849.62,114334.08,37852.82,97321.02,64612.73,146677.73,36824.54,6407858.5,969336.25,125089.34,11589.89,75326.84,1839318.1,62665.65,115225.66,800296.8,67519.4,15178.13,94877.23,11222.64,280852.22,261558.48,155672.98,21451.59,369320.44,67342.68,99156.35,945404.8,38965.48,48493.47,0.5,0.8660254,120
31878.77,11401.95,61358.73,64245.66,17970.07,83846.5,1819933.8,157144.33,174540.89,112352.07,146949.84,25091.96,22691.9,208659.38,100057.76,90391.76,529000.4,57991.66,52633.53,87526.35,132574.5,61633.7,711557.6,135393.28,655258.25,8080.76,8413.54,74208.1,280259.75,269986.34,810463.5,32.14,50453.84,125306.54,119222.02,37516.47,7516.31,44018.17,27124.02,34132.85,85596.34,32424.82,163109.4,57439.3,116234.7,76929.8,78519.64,59926.28,87940.51,82571.67,170121.08,95091.33,1893498.8,162244.34,20944.91,163840.84,313439.75,2466374.2,20078.12,39392.38,84369.94,87527.31,117546.12,193341.23,342285.3,60606.52,33542.96,46503.99,24417.32,69872.68,367269.06,99291.84,26614.27,88781.92,55280.8,133397.03,31245.16,6856308.5,1144339.5,160093.31,18724.52,53243.5,2032670.2,81635.13,170672.86,1071052.8,69680.62,10904.44,93338.08,12556.63,252694.8,273290.22,156635.14,20340.29,291460.38,61997.17,93652.95,973472.8,24765.89,48272.38,0.8660254,0.5,121
30466.85,17068.8,55665.68,49835.81,19263.11,107353.0,1693096.2,162092.27,177957.34,98985.95,177198.92,38863.94,23369.31,291393.94,105367.85,61492.49,628731.7,57391.67,47381.88,64935.56,152705.3,65153.53,755569.56,103429.84,802199.1,8491.97,18502.05,147572.53,308381.88,271878.97,746810.3,32.14,62600.79,110112.01,102788.94,43318.3,10237.42,60038.67,15420.17,37362.23,90418.46,43140.5,165357.23,51166.1,116769.06,82026.04,58043.53,52625.13,95447.84,119313.89,214060.77,128464.72,1641245.6,129411.25,24726.65,139706.98,371484.88,2546828.2,20580.13,43717.07,74842.57,79565.89,155698.73,213480.36,291732.28,58968.9,29595.86,59256.24,39670.62,85639.91,305856.38,130560.17,29918.97,97352.67,73550.68,188475.25,22754.32,7062040.0,1243026.5,147658.08,9117.52,70447.67,1857993.9,102263.59,167403.4,942007.2,62008.21,10226.73,113835.62,13354.44,315077.94,319331.72,195690.39,22819.9,304927.47,60390.74,115454.81,1172358.9,32911.19,82685.59,1.0,6.123234e-17,122
53066.18,17982.1,89401.68,99273.08,24733.92,128100.01,1842703.4,234530.42,190108.23,98960.2,184365.83,39950.81,45945.45,197659.69,148667.02,76382.53,618977.1,71569.48,58738.26,93396.63,139370.69,83938.41,825547.0,144818.3,943259.4,8275.1,23445.5,101657.67,436458.03,291634.06,1070826.2,32.14,49362.66,138060.1,113589.68,46571.64,9055.26,55072.25,28112.8,55825.9,114146.99,51102.55,182442.02,65109.46,116224.13,85315.17,98869.17,61502.13,131965.6,101836.68,222169.3,110280.77,1953245.5,153349.31,24836.75,168336.11,341323.6,2967276.0,25818.78,74823.58,84386.1,92814.38,175168.94,290635.38,374190.34,89375.18,43616.74,59184.9,38293.43,87169.01,341039.4,120065.46,29650.13,131849.98,64101.6,156515.03,39359.82,8141937.5,1415127.4,161284.94,19909.94,70945.62,2328073.8,77606.42,174137.02,1077268.0,79212.27,15315.63,113267.45,15650.8,383734.16,336520.8,210055.44,21779.37,423021.9,67246.36,152846.97,1211308.5,39845.23,64842.09,0.8660254,-0.5,123
